id,title,metadata,pdf_url,toc_pdf,abstract_url,image_url
OP185,A Maidservant of the Revolution: He Xiangning and Chinese Feminist Nationalism in the 1920s and 1930s,"By Shelly CHAN
English/21.5 x 14 cm/paperback/30 pages/published in May 2007
ISBN 978-962-441-185-0; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP185.pdf,,https://www.hkiaps.cuhk.edu.hk/a-maidservant-of-the-revolution-he-xiangning-and-chinese-feminist-nationalism-in-the-1920s-and-1930s,
RM071,《澳門社會實錄：從指標研究看生活素質》,"(The Quality of Life in Macao)
黃紹倫、楊汝萬、尹寶珊、鄭宏泰 編
(Edited by Siu-lun WONG, Yue-man YEUNG, Po-san WAN and Victor ZHENG)
Chinese/21.5 x 14 cm/paperback/xi + 346 pages/
published in March 2007
ISBN 978-962-441-571-1; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e6%be%b3%e9%96%80%e7%a4%be%e6%9c%83%e5%af%a6%e9%8c%84%ef%bc%9a%e5%be%9e%e6%8c%87%e6%a8%99%e7%a0%94%e7%a9%b6%e7%9c%8b%e7%94%9f%e6%b4%bb%e7%b4%a0%e8%b3%aa,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM071.jpg
RM070,《網絡縱橫：泛珠三角區域基礎設施的發展》,"(The Networked Region: Basic Infrastructure Development in the Pan-Pearl River Delta Region)
楊汝萬、紀緯紋
(By Yue-man YEUNG and Gordon Wai-man KEE)
Chinese/21.5 x 14 cm/paperback/xvi + 272 pages/
published in March 2007
ISBN 978-962-441-570-4; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e7%b6%b2%e7%b5%a1%e7%b8%b1%e6%a9%ab%ef%bc%9a%e6%b3%9b%e7%8f%a0%e4%b8%89%e8%a7%92%e5%8d%80%e5%9f%9f%e5%9f%ba%e7%a4%8e%e8%a8%ad%e6%96%bd%e7%9a%84%e7%99%bc%e5%b1%95%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM070.jpg
OP184,Organizing for Sex Worker Rights in Hong Kong: The Global-Local Interaction,"By Adelyn LIM
English/21.5 x 14 cm/paperback/28 pages/published in March 2007
ISBN 978-962-441-184-3; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP184.pdf,,https://www.hkiaps.cuhk.edu.hk/organizing-for-sex-worker-rights-in-hong-kong-the-global-local-interaction,
PF16,香港公營廣播的未來走向,"(Whither Public Service Broadcasting in Hong Kong)
Edited by Timothy Ka-ying WONG and Clement Y. K. SO
Chinese/21.5 x 14 cm/paperback/37 pages/published in February 2007
ISBN 962-441-183-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF16.pdf,,,
OP183,香港公營廣播的未來走向,"(Whither Public Service Broadcasting in Hong Kong)
Edited by Timothy Ka-ying WONG and Clement Y. K. SO
Chinese/21.5 x 14 cm/paperback/37 pages/published in February 2007
ISBN 962-441-183-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP183.pdf,,,
OP182,香港的跨境「包二奶」現象與社會福利界的回應,"(The Cross-border “Baau Yih Naaih” and the Responses of Social Welfare Services in Hong Kong)
By Joyce Lai-chong MA and Siumi M. TAM
Chinese/21.5 x 14 cm/paperback/22 pages/published in January 2007
ISBN 962-441-182-9; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP182.pdf,,https://www.hkiaps.cuhk.edu.hk/%e9%a6%99%e6%b8%af%e7%9a%84%e8%b7%a8%e5%a2%83%e3%80%8c%e5%8c%85%e4%ba%8c%e5%a5%b6%e3%80%8d%e7%8f%be%e8%b1%a1%e8%88%87%e7%a4%be%e6%9c%83%e7%a6%8f%e5%88%a9%e7%95%8c%e7%9a%84%e5%9b%9e%e6%87%89,
OP181,原居安老：理念、理論基礎與實務,"(Aging in Place: Its Ideology, Theoretical Assumptions, and Practice)
By Jik-Joen LEE
Chinese/21.5 x 14 cm/paperback/42 pages/published in January 2007
ISBN 962-441-181-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP181.pdf,,https://www.hkiaps.cuhk.edu.hk/%e5%8e%9f%e5%b1%85%e5%ae%89%e8%80%81%ef%bc%9a%e7%90%86%e5%bf%b5%e3%80%81%e7%90%86%e8%ab%96%e5%9f%ba%e7%a4%8e%e8%88%87%e5%af%a6%e5%8b%99,
OP180,建設和諧社會的理論與實踐︰香港市民的觀點與相關政策啟示,"(The Theory and Practice of Building a Harmonious Society: The Views of Hong Kong Citizens and Related Policy Implications)
By Chack-kie WONG, Ka-ying WONG and Kit LAM
Chinese/21.5 x 14 cm/paperback/41 pages/published in December 2006
ISBN 962-441-180-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP180.pdf,,,
OP179,US-Hong Kong Relations and the Response to Counter-terrorism,"By Simon SHEN
English/21.5 x 14 cm/paperback/30 pages/published in December 2006
ISBN 962-441-179-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP179.pdf,,,
RM069,The 2004 Legislative Council Elections in Hong Kong,"Edited by Hsin-chi KUAN and Timothy Ka-ying WONG
English/21.5 x 14 cm/paperback/xvi + 335 pages/
published in November 2006
ISBN 962-441-569-2; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/the-2004-legislative-council-elections-in-hong-kong,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM069.jpg
OP178,Squaring the Welfare Circle in Post-1997 Hong Kong,"By Chack-kie WONG
English/21.5 x 14 cm/paperback/30 pages/published in November 2006
ISBN 962-441-178-6; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP178.pdf,,,
OP177,Gender and Political Participation in Hong Kong: Formal Participation and Community Participation,"By Pik-wan WONG and Eliza W. Y. LEE
English/21.5 x 14 cm/paperback/38 pages/published in November 2006
ISBN 962-441-177-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP177.pdf,,,
OP176,Policy Implications of Massively Multiplayer Online Games for Hong Kong,"By Matthew M. T. CHEW
English/21.5 x 14 cm/paperback/25 pages/published in October 2006
ISBN 962-441-176-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP176.pdf,,,
OP175,Taiwan: Sovereignty Reinterpreted: The Relations Across the Taiwan Strait from the Perspective of International Law,"By Hailin ZHENG
English/21.5 x 14 cm/paperback/61 pages/published in October 2006
ISBN 962-441-175-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP175.pdf,,,
PF15,如何促進香港社會和諧,"(How to Promote Social Harmony in Hong Kong)
Edited by Chack-kie WONG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/41 pages/published in August 2006
ISBN 962-441-174-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF15.pdf,,,
OP174,如何促進香港社會和諧,"(How to Promote Social Harmony in Hong Kong)
Edited by Chack-kie WONG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/41 pages/published in August 2006
ISBN 962-441-174-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP174.pdf,,,
RM068,《跨國網絡與華南僑鄉：文化、認同和社會變遷》,"(Transnational Network and Qiaoxiang in South China: Culture, Identity and Social Change)
陳志明、丁毓玲、王連茂 編
(Edited by Chee-beng TAN, Yuling DING and Lianmao WANG)
Chinese/21.5 x 14 cm/paperback/x + 397 pages/
published in July 2006
ISBN 962-441-568-4; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e8%b7%a8%e5%9c%8b%e7%b6%b2%e7%b5%a1%e8%88%87%e8%8f%af%e5%8d%97%e5%83%91%e9%84%89%ef%bc%9a%e6%96%87%e5%8c%96%e3%80%81%e8%aa%8d%e5%90%8c%e5%92%8c%e7%a4%be%e6%9c%83%e8%ae%8a%e9%81%b7%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM068.jpg
RM067,《社會發展的趨勢與挑戰：香港與台灣的經驗》,"(Trends and Challenges of Social Development: The Experiences of Hong Kong and Taiwan)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/paperback/x + 466 pages/
published in July 2006
ISBN 962-441-567-6; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e7%a4%be%e6%9c%83%e7%99%bc%e5%b1%95%e7%9a%84%e8%b6%a8%e5%8b%a2%e8%88%87%e6%8c%91%e6%88%b0%ef%bc%9a%e9%a6%99%e6%b8%af%e8%88%87%e5%8f%b0%e7%81%a3%e7%9a%84%e7%b6%93%e9%a9%97%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM067.jpg
PF14,新高中通識敎育科與敎師專業發展,"(Liberal Studies Curriculum Reform and Teachers’ Professional Development in Hong Kong)
Edited by Stephen W. K. CHIU and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/46 pages/published in July 2006
ISBN 962-441-173-5; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF14.pdf,,,
OP173,新高中通識教育科與教師專業發展,"(Liberal Studies Curriculum Reform and Teachers’ Professional Development in Hong Kong)
Edited by Stephen W. K. CHIU and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/46 pages/published in July 2006
ISBN 962-441-173-5; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP173.pdf,,,
OP172,Media Ideologies of Gender in Hong Kong,"By Micky LEE and Anthony FUNG
English/21.5 x 14 cm/paperback/24 pages/published in July 2006
ISBN 962-441-172-7; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP172.pdf,,,
PF13,政改的困局與出路,"(The Predicament of Political Reform and Its Way Out)
Edited by Kin-man CHAN and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/36 pages/published in June 2006
ISBN 962-441-170-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF13.pdf,,,
OP171,Primary Network Support and Emotional Distress in Hong Kong and Beijing,"By Rance P. L. LEE, Gina LAI and Danching RUAN
English/21.5 x 14 cm/paperback/24 pages/published in June 2006
ISBN 962-441-171-9; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP171.pdf,,,
OP170,政改的困局與出路,"(The Predicament of Political Reform and Its Way Out
Edited by Kin-man CHAN and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/36 pages/published in June 2006
ISBN 962-441-170-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP170.pdf,,,
OP169,Social Welfare and Women: The Dominant Approach and the Feminist Critique,"By Kwong-leung TANG and Vivian Wei-qun LOU
English/21.5 x 14 cm/paperback/40 pages/published in May 2006
ISBN 962-441-169-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP169.pdf,,,
RM066,《港澳與珠三角西部發展：掌握發展新機遇》,"(Development of Hong Kong and Western Pearl River Delta: Seizing Emergent Opportunities)
楊汝萬、黃揚略、余統浩、鄺景廉 編
(Edited by Yue-man YEUNG, Yang-lue HUANG, Tung-ho YU and King-lim KWONG)
Chinese/21.5 x 14 cm/paperback/xii + 155 pages/
published in April 2006
ISBN 962-441-566-8; list price: US$7.50 (HK$50.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e6%b8%af%e6%be%b3%e8%88%87%e7%8f%a0%e4%b8%89%e8%a7%92%e8%a5%bf%e9%83%a8%e7%99%bc%e5%b1%95%ef%bc%9a%e6%8e%8c%e6%8f%a1%e7%99%bc%e5%b1%95%e6%96%b0%e6%a9%9f%e9%81%87%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM066.jpg
PF12,港深合作發展：尋求前瞻性的思維,"(Hong Kong-Shenzhen Cooperative Development: The Search for Forward-looking Ideas)
Edited by Yue-man YEUNG
Chinese/21.5 x 4 cm/paperback/62 pages/published in March 2006
ISBN 962-441-166-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF12.pdf,,,
OP168,The Equal Opportunities Commission and the Women's Commission: Central Mechanisms for Advancing Women's Status,"By Fanny M. CHEUNG and Priscilla CHUNG
English/21.5 x 14 cm/paperback/44 pages/published in March 2006
ISBN 962-441-168-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP168.pdf,,,
OP167,泛珠三角基礎建設發展研究系列：V. 電力,"(Basic Infrastructure Development in the Pan-Pearl River Delta Research Series: V. Electricity)
By Yue-man YEUNG and Gordon Wai-man KEE
Chinese/21.5 x 14 cm/paperback/42 pages/published in March 2006
ISBN 962-441-167-0; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP167.pdf,,,
OP166,港深合作發展：尋求前瞻性的思維,"(Hong Kong-Shenzhen Cooperative Development: The Search for Forward-looking Ideas)
Edited by Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/62 pages/published in March 2006
ISBN 962-441-166-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP166.pdf,,,
OP165,「本土—全球化」現象：文化邊緣地區創意工業之境遇,"(“Lobalization”: The Context of Creative Industries in the Cultural Periphery)
By Matthew M. T. CHEW
Chinese/21.5 x 14 cm/paperback/24 pages/published in February 2006
ISBN 962-441-165-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP165.pdf,,,
OP164,「中國重要的經濟中心」應成為北京城市性質的要件,"(China’s Important Economic Centre: One of the Dominant Functions of Beijing)
By Jinzhen SHEN
Chinese/21.5 x 14 cm/paperback/27 pages/published in January 2006
ISBN 962-441-164-6; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP164.pdf,,,
OP163,泛珠三角基礎建設發展研究系列：IV. 機場和民航,"(Basic Infrastructure Development in the Pan-Pearl River Delta Research Series: IV. Airports and Civil Aviation)
By Yue-man YEUNG and Gordon Wai-man KEE
Chinese/21.5 x 14 cm/paperback/42 pages/published in January 2006
ISBN 962-441-163-8; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP163.pdf,,,
RM065,Indicators of Social Development: Hong Kong 2004,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21 x 14 cm/paperback/xx + 355 pages/
published December 2005
ISBN 962-441-565-X; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/indicators-of-social-development-hong-kong-2004,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM065.jpg
RM064,《香港選舉資料匯編: 2001年—2004年》,"(Electoral Facts in Hong Kong: 2001-2004)
葉天生 編 (Edited by Tin-sang YIP)
Chinese/21.5 x 14 cm/paperback/xii + 153 pages/
published in December 2005
ISBN 962-441-564-1; list price: US$7.50 (HK$50.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%a6%99%e6%b8%af%e9%81%b8%e8%88%89%e8%b3%87%e6%96%99%e5%8c%af%e7%b7%a8-2001%e5%b9%b4-2004%e5%b9%b4%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM064.jpg
PF11,如何制定減少跨代貧窮的社會政策,"(Policy Options for Alleviating Intergenerational Poverty)
Edited by Kwong-leung TANG and Ching-man LAM
Chinese/21.5 x 14 cm/paperback/39 pages/published in November 2005
ISBN 962-441-161-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF11.pdf,,,
OP162,A Stranger in the House: Foreign Domestic Helpers in Hong Kong,"By Stephen W. K. CHIU and Asian Migrant Centre
English/21.5 x 14 cm/paperback/49 pages/published in November 2005
ISBN 962-441-162-X; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP162.pdf,,,
OP161,如何制定減少跨代貧窮的社會政策,"(Policy Options for Alleviating Intergenerational Poverty)
Edited by Kwong-leung TANG and Ching-man LAM
Chinese/21.5 x 14 cm/paperback/39 pages/published in November 2005
ISBN 962-441-161-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP161.pdf,,,
OP160,淺談香港新界后海灣淡水魚養殖業的歷史及其社區發展,"(A Brief Account of Social and Historical Developments in the Cultivation of Freshwater Fish in Inner Deep Bay, New Territories, Hong Kong)
By Sidney C. H. CHEUNG and Tobi S. K. LAU
Chinese/21.5 x 14 cm/paperback/20 pages/published in September 2005
ISBN 962-441-160-3; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP160.pdf,,,
OP159,Mobilization and Protest Participation in Post-handover Hong Kong: A Study of Three Large-scale Demonstrations,"By Joseph M. CHAN and Francis L. F. LEE
English/21.5 x 14 cm/paperback/41 pages/published in August 2005
ISBN 962-441-159-X; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP159.pdf,,,
RM063,《泛珠三角與香港互動發展》,"(The Pan-Pearl River Delta and Its Interactive Development with Hong Kong)
楊汝萬、沈建法 編 (Edited by Yue-man YEUNG and Jianfa SHEN)
Chinese/21.5 x 14 cm/paperback/xxi + 370 pages/
published June 2005
ISBN 962-441-563-3; list price: US$12.00 (HK$80.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e6%b3%9b%e7%8f%a0%e4%b8%89%e8%a7%92%e8%88%87%e9%a6%99%e6%b8%af%e4%ba%92%e5%8b%95%e7%99%bc%e5%b1%95%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM063.jpg
OP158,泛珠三角基礎建設發展研究系列：III. 港口及航道,"(Basic Infrastructure Development in the Pan-Pearl River Delta Research Series: III. Ports and Waterways)
By Yue-man YEUNG and Gordon Wai-man KEE
Chinese/21.5 x 14 cm/paperback/44 pages/published in June 2005
ISBN 962-441-158-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP158.pdf,,,
OP157,Noises and Interruptions: The Road to Democracy in Hong Kong,"By Wai-man LAM and Hsin-chi KUAN
English/21.5 x 14 cm/paperback/46 pages/published in May 2005
ISBN 962-441-157-3; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP157.pdf,,,
OP156,Social Conflicts in Hong Kong: 1996-2002,"By Po-san WAN and Timothy Ka-ying WONG
English/21.5 x 14 cm/paperback/90 pages/published in April 2005
ISBN 962-441-156-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP156.pdf,,,
RM062,The Western Pearl River Delta: Growth and Opportunities for Cooperative Development with Hong Kong,"By Yeung-man YEUNG, Jianfa SHEN and Li ZHANG
English/21.5 x 14 cm/paperback/xxiii + 160 pages/
published in March 2005
ISBN 962-441-562-5; list price: US$9.00 (HK$60.00)",,,https://www.hkiaps.cuhk.edu.hk/the-western-pearl-river-delta-growth-and-opportunities-for-cooperative-development-with-hong-kong,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM062.jpg
OP155,泛珠三角基礎建設發展研究系列：II. 鐵路,"(Basic Infrastructure Development in the Pan-Pearl River Delta Research Series: II. Railways)
By Yue-man YEUNG and Gordon Wai-man KEE
Chinese/21.5 x 14 cm/paperback/38 pages/published in March 2005
ISBN 962-441-155-7; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP155.pdf,,,
OP154,Family Changes and Income Inequality under Globalization: The Case of Hong Kong,"By Stephen W. K. CHIU
English/21.5 x 14 cm/paperback/52 pages/published in February 2005
ISBN 962-441-154-9; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP154.pdf,,,
OP153,泛珠三角基礎建設發展研究系列：I. 高速公路,"(Basic Infrastructure Development in the Pan-Pearl River Delta Research Series: I. Highways)
By Yue-man YEUNG and Gordon Wai-man KEE
Chinese/21.5 x 14 cm/paperback/30 pages/published in January 2005
ISBN 962-441-153-0; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP153.pdf,,,
OP152,Gender Differences in the Career Development of Professionals in Hong Kong,"By Mandy M. HOI, Fanny M. CHEUNG and Maria S. TAM
English/21.5 x 14 cm/paperback/32 pages/published in December 2004
ISBN 962-441-152-2; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP152.pdf,,,
PF10,分隔家庭對性別關係的衝擊,"(The Impact of Split Households on Gender Relations)
Edited by Maria S. TAM
Chinese/21.5 x 14 cm/paperback/51 pages/published in November 2004
ISBN 962-441-151-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF10.pdf,,,
OP151,分隔家庭對性別關係的衝擊,"(The Impact of Split Households on Gender Relations)
Edited by Maria S. TAM
Chinese/21.5 x 14 cm/paperback/51 pages/published in November 2004
ISBN 962-441-151-4; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP151.pdf,,,
USC17,身分和差異：1949-1965年中國社會的政治分層,"(Identity and Difference: Political Stratification in China, 1949-1965)
高華 (By Hua GAO)
Chinese/21.5 x 14 cm/paperback/69 pages/published in October 2004
ISBN 962-441-717-2; list price: US$4.50 (HK$30.00) (out of stock)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC17.pdf,,,
OP150,"""The Generation Gap"" and Its Implications: Young Employees in the Japanese Corporate World Today","By Gordon MATHEWS
English/21.5 x 14 cm/paperback/42 pages/published in October 2004
ISBN 962-441-150-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP150.pdf,,,
OP149,香港與珠三角西部：從跨界角度看協作發展,"(Hong Kong and the Western Pearl River Delta: Cooperative Development from a Cross-boundary Perspective)
By Yue-man YEUNG, Jianfa SHEN and Li ZHANG
Chinese/21.5 x 14 cm/paperback/73 pages/published in September 2004
ISBN 962-441-149-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP149.pdf,,,
RM061,《香港、台灣和中國內地的社會階級變遷》,"(Social Stratification in Hong Kong, Taiwan and Mainland China)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/hardback/ix + 621 pages/
published in July 2004
ISBN 962-441-561-7; list price: US$15.00 (HK$100.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%a6%99%e6%b8%af%e3%80%81%e5%8f%b0%e7%81%a3%e5%92%8c%e4%b8%ad%e5%9c%8b%e5%85%a7%e5%9c%b0%e7%9a%84%e7%a4%be%e6%9c%83%e9%9a%8e%e7%b4%9a%e8%ae%8a%e9%81%b7%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM061.jpg
OP148,Enhancing the Livability of Asian Mega-cities,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/30 pages/published in July 2004
ISBN 962-441-148-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP148.pdf,,,
OP147,Fundraising for Charity on the Streets of Hong Kong: An Anthropological Approach,"By Satohiro Serizawa
English/21.5 x 14 cm/paperback/34 pages/published in June 2004
ISBN 962-441-147-6; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP147.pdf,,,
OP146,"Space, Scale and the State: Reorganizing Urban Space in China","By Jianfa SHEN
English/21.5 x 14 cm/paperback/32 pages/published in May 2004
ISBN 962-441-146-8; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP146.pdf,,,
OP145,Development and Transformation of the Free Port of Hong Kong,"By Jianfa SHEN and Yue-man YEUNG
English/21.5 x 14 cm/paperback/26 pages/published in April 2004
ISBN 962-441-145-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP145.pdf,,,
RM060,《香港社會政治的延續與變遷》,"(Society and Politics in Hong Kong: Continuity and Change)
劉兆佳、王家英、尹寶珊 編
(Edited by Siu-kai LAU, Ka-ying WONG and Po-san WAN)
Chinese/21.5 x 14 cm/paperback/viii + 308 pages/
published in March 2004
ISBN 962-441-560-9; list price: US$10.50 (HK$70.00)",,,https://www.hkiaps.cuhk.edu.hk/%e3%80%8a%e9%a6%99%e6%b8%af%e7%a4%be%e6%9c%83%e6%94%bf%e6%b2%bb%e7%9a%84%e5%bb%b6%e7%ba%8c%e8%88%87%e8%ae%8a%e9%81%b7%e3%80%8b,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM060.jpg
OP144,"Global City, Dual City?: Globalization and Social Polarization in Hong Kong since the 1990s","By Stephen W. K. CHIU and Tai-lok LUI
English/21.5 x 14 cm/paperback/58 pages/published in March 2004
ISBN 962-441-144-1; list price: US$3.00 (HK$20.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP144.pdf,,,
OP143,華人個性的性別差異：香港與內地的比較,"(Gender Differences in Personality among Mainland and Hong Kong Chinese)
By Fanny Mui-ching CHEUNG, Clara Yuen-weun TO and Shu-Fai CHEUNG
Chinese/21.5 x 14 cm/paperback/31 pages/published in February 2004
ISBN 962-441-143-3; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP143.pdf,,,
OP142,台灣國族認同的再檢驗：R與Q的對話,"(Taiwan’s National Identity Revisited: A Dialogue between R and Q)
By Milan Tung-wen SUN and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/32 pages/published in January 2004
ISBN 962-441-142-5; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP142.pdf,,,
